"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-01","1965","01","01","","-2.8","","-28.9","","-15.9","","33.9","","0.0","","0.0","","0.0","T","0.0","T","28","","32","","45",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-02","1965","01","02","","-24.4","","-30.0","","-27.2","","45.2","","0.0","","0.0","","0.0","T","0.0","T","28","","34","S","39",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-03","1965","01","03","","-30.0","","-31.1","","-30.6","","48.6","","0.0","","0.0","","3.3","","1.5","","28","","32","","32",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-04","1965","01","04","","-30.6","","-34.4","","-32.5","","50.5","","0.0","","0.0","","0.0","T","0.0","T","30","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-05","1965","01","05","","-30.6","","-36.1","","-33.4","","51.4","","0.0","","0.0","","0.8","","0.8","","30","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-06","1965","01","06","","-29.4","","-31.7","","-30.6","","48.6","","0.0","","0.0","","2.8","","1.8","","30","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-07","1965","01","07","","-27.8","","-32.2","","-30.0","","48.0","","0.0","","0.0","","1.8","","1.5","","30","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-08","1965","01","08","","-28.9","","-32.8","","-30.9","","48.9","","0.0","","0.0","","1.8","","0.8","","33","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-09","1965","01","09","","-23.3","","-28.9","","-26.1","","44.1","","0.0","","0.0","","3.8","","2.0","","33","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-10","1965","01","10","","-6.7","","-28.3","","-17.5","","35.5","","0.0","","0.0","","1.0","","0.5","","36","","36","","42",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-11","1965","01","11","","-21.7","","-24.4","","-23.1","","41.1","","0.0","","0.0","","3.0","","1.8","","36","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-12","1965","01","12","","-15.0","","-30.0","","-22.5","","40.5","","0.0","","0.0","","3.0","","1.3","","38","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-13","1965","01","13","","3.9","","-15.0","","-5.6","","23.6","","0.0","","0.0","","6.1","","4.6","","46","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-14","1965","01","14","","5.6","","1.1","","3.4","","14.6","","0.0","","9.4","","0.0","","9.4","","41","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-15","1965","01","15","","7.2","","-2.2","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-16","1965","01","16","","6.1","","-2.2","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-17","1965","01","17","","1.1","","-6.1","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1965-01-18","1965","01","18","","3.3","","-6.7","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","23","","","","<31",""
