"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1978-01-01","1978","01","01","","-4.3","","-13.1","","-8.7","","26.7","","0.0","","0.0","","0.0","","0.0","","22","","23","","31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1978-01-02","1978","01","02","","-5.4","","-15.0","","-10.2","","28.2","","0.0","","0.0","","0.0","T","0.0","T","22","","34","","43",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1978-01-03","1978","01","03","","-11.1","","-17.4","","-14.3","","32.3","","0.0","","0.0","","2.0","","2.0","","22","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1978-01-04","1978","01","04","","-16.5","","-20.9","","-18.7","","36.7","","0.0","","0.0","","2.2","","2.2","","22","","10","","31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1978-01-05","1978","01","05","","-18.0","","-22.3","","-20.2","","38.2","","0.0","","0.0","","5.9","","5.7","","25","","10","","39",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1978-01-06","1978","01","06","","-19.7","","-24.3","","-22.0","","40.0","","0.0","","0.0","","0.7","","0.7","","26","","10","","35",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1978-01-07","1978","01","07","","-22.0","","-26.3","","-24.2","","42.2","","0.0","","0.0","","0.0","T","0.0","T","26","","","","<31",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1978-01-08","1978","01","08","","-19.5","","-25.6","","-22.6","","40.6","","0.0","","0.0","","2.8","","2.6","","26","","14","","43",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1978-01-09","1978","01","09","","-13.2","","-19.8","","-16.5","","34.5","","0.0","","0.0","","0.2","","0.2","","27","","15","","37",""
"-113.52","53.57","EDMONTON CITY CENTRE A","3012208","1978-01-10","1978","01","10","","-11.5","","-16.2","","-13.9","","31.9","","0.0","","0.0","","0.0","T","0.0","T","26","","","","<31",""
